fecha,tuits_negativos,indice,recoleccion_promedio,tipo_usuario,lugar,tuits_positivos
2016-10-10,24446,2.35620639509864,11666.1428571429,todos,MEX,57217
2016-10-17,24873,2.25440237508339,11561.5714285714,todos,MEX,56058
2016-10-24,24270,2.31799165682711,11413.8571428571,todos,MEX,55627
2016-10-31,25952,2.17488322004494,11747.5714285714,todos,MEX,56281
2016-11-07,28495,2.07842608250664,12280.5714285714,todos,MEX,57469
2016-11-14,23936,2.24632213563836,11089.7142857143,todos,MEX,53692
2016-11-21,24438,2.2151401392935,11214.7142857143,todos,MEX,54065
2016-11-28,24963,2.19725490368066,11300.5714285714,todos,MEX,54141
2016-12-05,24547,2.24476068571833,11288.8571428571,todos,MEX,54475
2016-12-12,21227,2.22174060926387,9714.57142857143,todos,MEX,46775
2016-12-19,23383,2.30851353069644,10962.1428571429,todos,MEX,53352
2016-12-26,21995,2.34975419306449,10388.7142857143,todos,MEX,50726
2017-01-02,29276,1.96455378652438,12043.5714285714,todos,MEX,55029
2017-01-09,24999,2.1845742508823,11309.2857142857,todos,MEX,54166
2017-01-16,23988,2.16641265067584,10752.5714285714,todos,MEX,51280
2017-01-23,24788,2.16923308214623,11150.4285714286,todos,MEX,53265
2017-01-30,22214,2.31596966663043,10473,todos,MEX,51097
2017-02-06,21366,2.29773914368405,10025.1428571429,todos,MEX,48810
2017-02-13,20802,2.36588240482694,9998.28571428571,todos,MEX,49186
2017-02-20,23037,2.26156211819269,10697.7142857143,todos,MEX,51847
2017-02-27,21204,2.29774873495096,9956.28571428571,todos,MEX,48490
2017-03-06,22140,2.21932474894171,10135.8571428571,todos,MEX,48811
2017-03-13,21241,2.21379252120343,9719.28571428571,todos,MEX,46794
2017-03-20,20657,2.25310363031703,9582.71428571429,todos,MEX,46422
2017-03-27,20548,2.29949749235938,9636.14285714286,todos,MEX,46905
2017-04-03,20622,2.26394627092612,9580.85714285714,todos,MEX,46444
2017-04-10,19405,2.28945267459354,9086,todos,MEX,44197
2017-04-17,21587,2.288971674169,10097.4285714286,todos,MEX,49095
2017-04-24,21424,2.56517762494879,10839.8571428571,todos,MEX,54455
2017-05-01,21220,2.47343611761797,10486.1428571429,todos,MEX,52183
2017-05-08,27426,2.14186478613927,12118.8571428571,todos,MEX,57406
2017-05-15,26643,2.70437183667653,14098.7142857143,todos,MEX,72048
2017-05-22,21999,2.38030793152276,10549.2857142857,todos,MEX,51846
2017-05-29,22802,2.50458636731444,11380.2857142857,todos,MEX,56860
2017-06-05,21345,2.30761293602989,10018.7142857143,todos,MEX,48786
2017-06-12,20846,2.36717371047357,9978,todos,MEX,49000
2017-06-19,22299,2.33396679570926,10577.8571428571,todos,MEX,51746
2017-06-26,22797,2.20922708953489,10408.1428571429,todos,MEX,50060
2017-07-03,21464,2.29617613494131,10083.1428571429,todos,MEX,49118
2017-07-10,22596,2.29423723368214,10575.5714285714,todos,MEX,51433
2017-07-17,21837,2.4126461919617,10626.5714285714,todos,MEX,52549
2017-07-24,20525,2.25784556139196,9503.85714285714,todos,MEX,46002
2017-07-31,19784,2.34244217591512,9426,todos,MEX,46198
2017-08-07,21509,2.27915333177051,10042.5714285714,todos,MEX,48789
2017-08-14,21707,2.26721776778145,10125.8571428571,todos,MEX,49174
2017-08-21,22095,2.18270604579006,10023.1428571429,todos,MEX,48067
2017-08-28,22317,2.12983925279611,9952.28571428571,todos,MEX,47349
2017-09-04,26036,2.02408953902509,11102.4285714286,todos,MEX,51681
2017-09-11,23058,2.12985451972734,10302.2857142857,todos,MEX,49058
2017-09-18,33661,1.81859643620864,13443.5714285714,todos,MEX,60444
2017-09-25,25500,2.0132920640033,10910.4285714286,todos,MEX,50873
2017-10-02,24860,2.10253244426674,10972,todos,MEX,51944
2017-10-09,20654,2.13133642201384,9233.71428571429,todos,MEX,43982
2017-10-16,19819,2.11980037089967,8791.14285714286,todos,MEX,41719
2017-10-23,20213,2.12287403273285,9000.85714285714,todos,MEX,42793
2017-10-30,19737,2.18343255185374,8971.42857142857,todos,MEX,43063
2017-11-06,19522,2.1344630759946,8709.42857142857,todos,MEX,41444
2017-11-13,24097,2.07911643796626,10622.1428571429,todos,MEX,50258
2017-11-20,16878,2.12527988458578,7455.28571428571,todos,MEX,35309
2017-11-27,14649,2.08234333198955,6449,todos,MEX,30494
2017-12-04,14182,2.13507644108808,6346.71428571429,todos,MEX,30245
2017-12-11,15075,2.11396238444403,6710.14285714286,todos,MEX,31896
2017-12-18,15174,2.19388736357174,6894.71428571429,todos,MEX,33089
2017-12-25,15838,2.26515760152182,7383.71428571429,todos,MEX,35848
2018-01-01,18747,2.10541702537398,8328.14285714286,todos,MEX,39550
2018-01-08,16696,2.1524635887128,7516.28571428571,todos,MEX,35918
2018-01-15,15878,2.15275849434124,7142.85714285714,todos,MEX,34122
2018-01-22,15775,2.16391057451854,7120.57142857143,todos,MEX,34069
2018-01-29,16063,2.21375148535187,7369.85714285714,todos,MEX,35526
2018-02-05,14983,2.21371736846246,6871.14285714286,todos,MEX,33115
2018-02-12,15220,2.29091003913,7132.71428571429,todos,MEX,34709
2018-02-19,16265,2.12087621570639,7202.14285714286,todos,MEX,34150
2018-02-26,15674,2.33377235417135,7474.71428571429,todos,MEX,36649
2018-03-05,15043,2.21496924653395,6895.57142857143,todos,MEX,33226
2018-03-12,15649,2.16880698829274,7056.57142857143,todos,MEX,33747
2018-03-19,16241,2.14991013364515,7291.42857142857,todos,MEX,34799
2018-03-26,15477,2.18784750973932,7042.42857142857,todos,MEX,33820
2018-04-02,17035,2.21023692189776,7796.71428571429,todos,MEX,37542
2018-04-09,16525,2.15054737614174,7398,todos,MEX,35261
2018-04-16,20439,2.16058486293894,9010.28571428571,todos,MEX,42633
2018-04-23,17538,2.18713902656611,7967,todos,MEX,38231
2018-04-30,18165,2.21339750538005,8309.14285714286,todos,MEX,39999
2018-05-07,17557,2.17358957948507,7956.71428571429,todos,MEX,38140
2018-05-14,19888,2.13516844303808,8768.85714285714,todos,MEX,41494
2018-05-21,16541,2.10628337573011,7328,todos,MEX,34755
2018-05-28,16913,2.25668772696838,7853.14285714286,todos,MEX,38059
2018-06-04,18309,2.05066431231517,7970.28571428571,todos,MEX,37483
2018-06-11,21177,2.13588936902777,9441.14285714286,todos,MEX,44911
2018-06-18,17553,2.12570803788864,7813.42857142857,todos,MEX,37141
2018-06-25,20596,2.06865163874782,8899,todos,MEX,41697
2018-07-02,17982,2.03574020555702,7705.28571428571,todos,MEX,35955
2018-07-09,15265,2.2771285841682,7135.85714285714,todos,MEX,34686
2018-07-16,15795,2.03229721098522,6826.85714285714,todos,MEX,31993
2018-07-23,15512,2.06090877680244,6785.71428571429,todos,MEX,31988
2018-07-30,15757,2.04673644623074,6848.14285714286,todos,MEX,32180
2018-08-06,15712,2.00743041237337,6731.85714285714,todos,MEX,31411
2018-08-13,15270,2.0234026151534,6589.57142857143,todos,MEX,30857
2018-08-20,15647,2.04055654419115,6786.14285714286,todos,MEX,31856
2018-08-27,15511,1.99980506629594,6638.42857142857,todos,MEX,30958
2018-09-03,15562,1.9996653487901,6619,todos,MEX,30771
2018-09-10,15956,1.95978007239503,6739.57142857143,todos,MEX,31221
2018-09-17,15673,1.87334966632322,6428.71428571429,todos,MEX,29328
2018-09-24,15879,1.84292239414966,6433.14285714286,todos,MEX,29153
2018-10-01,14631,2.03786853667424,6348.14285714286,todos,MEX,29806
2018-10-08,14814,1.9826427331617,6303.57142857143,todos,MEX,29311
2018-10-15,15006,1.9707693055371,6360.71428571429,todos,MEX,29519
2018-10-22,16901,1.91872330812833,7024.57142857143,todos,MEX,32271
2018-10-29,16557,1.88621764600724,6776.71428571429,todos,MEX,30880
2018-11-05,15980,1.9041382541206,6626.14285714286,todos,MEX,30403
2018-11-12,15941,1.89964072011957,6540.85714285714,todos,MEX,29845
2018-11-19,15677,2.02460323799094,6770.28571428571,todos,MEX,31715
2018-11-26,17961,1.83942552470827,7247.71428571429,todos,MEX,32773
2018-12-03,16593,1.88550675700707,6839,todos,MEX,31280
2018-12-10,16724,1.83782963247328,6781.71428571429,todos,MEX,30748
2018-12-17,15665,1.85927996782899,6377.42857142857,todos,MEX,28977
2018-12-24,16128,1.90847921708918,6699.85714285714,todos,MEX,30771
2018-12-31,16312,2.05016032064035,7049.14285714286,todos,MEX,33032
2019-01-07,21301,1.62411528892962,7956.71428571429,todos,MEX,34396
2019-01-14,18938,1.79318302425308,7513.71428571429,todos,MEX,33658
2019-01-21,17867,1.88771214034215,7340.57142857143,todos,MEX,33517
2019-01-28,17664,1.83308439632306,7147.57142857143,todos,MEX,32369
2019-02-04,16542,1.86662445015557,6772,todos,MEX,30862
2019-02-11,16867,1.84605293819371,6815.42857142857,todos,MEX,30841
2019-02-18,17752,1.96156308634571,7529.57142857143,todos,MEX,34955
2019-02-25,16312,1.87985459162185,6707.85714285714,todos,MEX,30643
2019-03-04,14902,1.92917685387975,6232.71428571429,todos,MEX,28727
2019-03-11,13982,1.9597291544635,5885.14285714286,todos,MEX,27214
2019-03-18,14197,2.00067921933251,6081.14285714286,todos,MEX,28371
2019-03-25,15913,1.8945939954571,6562.57142857143,todos,MEX,30025
2019-04-01,16312,1.85598427025032,6642.28571428571,todos,MEX,30184
2019-04-08,15737,1.87934932691807,6471.14285714286,todos,MEX,29561
2019-04-15,16435,1.81619383403708,6563.14285714286,todos,MEX,29507
2019-04-22,17253,1.91662246381616,7180.42857142857,todos,MEX,33010
2019-04-29,16356,1.87008051378604,6695.71428571429,todos,MEX,30514
2019-05-06,16260,2.02176322290685,7007,todos,MEX,32789
2019-05-13,18431,1.76702683359369,7265.71428571429,todos,MEX,32429
2019-05-20,17214,1.73933131092012,6729,todos,MEX,29889
2019-05-27,16049,1.84620190775019,6524,todos,MEX,29619
2019-06-03,14293,1.73361949228601,6507.5,todos,MEX,24752
2019-06-10,16109,1.75025297847866,6308.42857142857,todos,MEX,28050
2019-06-17,17211,1.74647634779696,6753.14285714286,todos,MEX,30061
2019-06-24,16421,1.82634842190254,6617.42857142857,todos,MEX,29901
2019-07-01,16776,1.81268091111661,6727.71428571429,todos,MEX,30318
2019-07-08,15803,1.79613608602111,6286,todos,MEX,28199
2019-07-15,16691,1.80524583624919,6675.28571428571,todos,MEX,30036
2019-07-22,14888,1.90273312823911,6172.71428571429,todos,MEX,28321
2019-07-29,14263,1.91975875429895,5945.71428571429,todos,MEX,27357
2019-08-05,14053,1.89348050288896,5803.57142857143,todos,MEX,26572
2019-08-12,15051,1.74922524892299,5880,todos,MEX,26109
2019-08-19,14199,1.95547445734266,5991.71428571429,todos,MEX,27743
2019-08-26,14356,1.93145131051666,6004.14285714286,todos,MEX,27673
2019-09-02,13551,1.99292890939942,5787,todos,MEX,26958
2019-09-09,13519,2.04375765500364,5875.85714285714,todos,MEX,27612
2019-09-16,14960,1.9418487978287,6283,todos,MEX,29021
2019-09-23,16577,1.82304234985097,6629.42857142857,todos,MEX,29829
2019-09-30,14656,1.94959562668847,6171.71428571429,todos,MEX,28546
2019-10-07,14904,1.92934109604507,6208.57142857143,todos,MEX,28556
2019-10-14,16527,1.78017507064564,6457.85714285714,todos,MEX,28678
2019-10-21,14198,2.03181005867367,6141.57142857143,todos,MEX,28793
2019-10-28,14762,2.00249797207835,6331.28571428571,todos,MEX,29557
2019-11-04,16178,1.85492932008697,6556.42857142857,todos,MEX,29717
2019-11-11,16442,1.87142418262714,6737.14285714286,todos,MEX,30718
2019-11-18,14599,2.02579741049109,6305.71428571429,todos,MEX,29541
2019-11-25,16101,1.8890991300992,6623.57142857143,todos,MEX,30264
2019-12-02,14284,2.00504659759265,6123.71428571429,todos,MEX,28582
2019-12-09,13556,2.02234577100611,5839.14285714286,todos,MEX,27318
2019-12-16,12900,2.02080822017004,5562.14285714286,todos,MEX,26035
2019-12-23,13776,2.10926119350125,6083.14285714286,todos,MEX,28806
2019-12-30,13380,2.15536778091474,6017.71428571429,todos,MEX,28744
2020-01-06,14775,1.94741513428497,6212.85714285714,todos,MEX,28715
2020-01-13,15001,2.02505091221141,6476.14285714286,todos,MEX,30332
2020-01-20,14092,1.94955901641619,5931.14285714286,todos,MEX,27426
2020-01-27,15080,1.96860796065508,6401.71428571429,todos,MEX,29732
2020-02-03,13050,1.97393002912098,6476.16666666667,todos,MEX,25807
2020-02-10,14756,2.0514514529448,6420.85714285714,todos,MEX,30190
2020-02-17,17146,1.73015626867008,6649.28571428571,todos,MEX,29399
2020-02-24,15417,1.96037908755971,6514.85714285714,todos,MEX,30187
2020-03-02,15040,1.90714905614367,6241.57142857143,todos,MEX,28651
2020-03-09,17252,1.69864061160664,6647.14285714286,todos,MEX,29278
2020-03-16,20840,1.64701435576813,7876.42857142857,todos,MEX,34295
2020-03-23,20833,1.74023008577048,8151,todos,MEX,36224
2020-03-30,21507,1.74109083630156,8404.28571428571,todos,MEX,37323
2020-04-06,20013,1.74600021795252,7835.42857142857,todos,MEX,34835
2020-04-13,19733,1.75404161972463,7743.14285714286,todos,MEX,34469
2020-04-20,19179,1.89874601273916,7916.42857142857,todos,MEX,36236
2020-04-27,18159,1.85319552273283,7393.42857142857,todos,MEX,33595
2020-05-04,16004,1.84858869365586,7568.83333333333,todos,MEX,29409
2020-05-11,18105,1.98905247368789,7720.14285714286,todos,MEX,35936
2020-05-18,18659,1.95377015247105,7864.71428571429,todos,MEX,36394
2020-05-25,18490,2.01616200467926,7960.42857142857,todos,MEX,37233
2020-06-01,19672,1.94831701643287,8267.14285714286,todos,MEX,38198
2020-06-08,18214,2.04777145008251,7884,todos,MEX,36974
2020-06-15,19393,1.95312893554598,8116.14285714286,todos,MEX,37420
2020-06-22,18405,2.09176706183007,8099,todos,MEX,38288
2020-06-29,16487,2.12491285703262,7348.85714285714,todos,MEX,34955
2020-07-06,15378,2.26189698580215,7170,todos,MEX,34812
2020-07-13,15198,2.24074432502743,7029.85714285714,todos,MEX,34011
2020-07-20,14639,2.11149577760995,6496,todos,MEX,30833
2020-07-27,15251,2.16913805095303,6887.85714285714,todos,MEX,32964
2020-08-03,13985,2.33126923910556,6658.57142857143,todos,MEX,32625
2020-08-10,14194,2.18606539377984,6442.57142857143,todos,MEX,30904
2020-08-17,15444,2.14903292201361,6896.14285714286,todos,MEX,32829
2020-08-24,10335,2.27149937948893,5601.16666666667,todos,MEX,23272
2020-08-31,13091,2.30904556764574,6152.71428571429,todos,MEX,29978
2020-09-07,14314,2.19280022680997,6501.14285714286,todos,MEX,31194
2020-09-14,13797,2.21055755655896,6330,todos,MEX,30513
2020-09-21,14158,2.23493176780562,6519.85714285714,todos,MEX,31481
2020-09-28,14053,2.17120467779562,6314.71428571429,todos,MEX,30150
2020-10-05,13366,2.3111072081349,6281.28571428571,todos,MEX,30603
2020-10-12,13034,2.27098829063929,6019.28571428571,todos,MEX,29101
2020-10-19,14630,2.27655894816793,6767.57142857143,todos,MEX,32743
2020-10-26,13351,2.34804962509086,6313.28571428571,todos,MEX,30842
2020-11-02,13340,2.39669730184374,6449.57142857143,todos,MEX,31807
2020-11-09,12983,2.28959174789855,6052,todos,MEX,29381
2020-11-16,12758,2.47000491321441,6256.14285714286,todos,MEX,31035
2020-11-23,13946,2.39997424878744,6741.71428571429,todos,MEX,33246
2020-11-30,13803,2.46217238495495,6808.71428571429,todos,MEX,33858
2020-12-07,14454,2.21655896477546,6635.14285714286,todos,MEX,31992
2020-12-14,12342,2.30723347137318,6806.5,todos,MEX,28497
2020-12-21,10988,2.61969037875731,5623.14285714286,todos,MEX,28374
2020-12-28,11416,2.69343297276532,5975.14285714286,todos,MEX,30410
2021-01-04,12781,2.35077737129622,6115.85714285714,todos,MEX,30030
2021-01-11,12539,2.36680324238879,6029.71428571429,todos,MEX,29669
2021-01-18,12694,2.22012454271507,5795,todos,MEX,27871
2021-01-25,12038,2.31452656292201,5681.71428571429,todos,MEX,27734
2021-02-01,12346,2.36711871928111,5922.14285714286,todos,MEX,29109
2021-02-08,10637,2.58843845800444,5434.85714285714,todos,MEX,27407
2021-02-15,11309,2.37571648103834,5447.28571428571,todos,MEX,26822
2021-02-22,11692,2.39147379916475,5654.57142857143,todos,MEX,27890
2021-03-01,9969,2.49223296651592,4965.42857142857,todos,MEX,24789
2021-03-08,11202,2.42327507465996,5457.14285714286,todos,MEX,26998
2021-03-15,11390,2.36960677797423,5467.85714285714,todos,MEX,26885
2021-03-22,10739,2.60340240621333,5521.14285714286,todos,MEX,27909
2021-03-29,11214,2.26808110654109,5217.57142857143,todos,MEX,25309
2021-04-05,12096,2.23238380823491,5573.14285714286,todos,MEX,26916
2021-04-12,11007,2.2347356776122,5083.14285714286,todos,MEX,24575
2021-04-19,11449,2.32635826022276,5431.57142857143,todos,MEX,26572
2021-04-26,10748,2.38463704319763,5174.14285714286,todos,MEX,25471
2021-05-03,14052,1.9377009098844,5757.42857142857,todos,MEX,26250
2021-05-10,11527,2.21918294788804,5269.57142857143,todos,MEX,25360
2021-05-17,10422,2.32841265624882,4918.28571428571,todos,MEX,24006
2021-05-24,11369,2.3547023368801,5441.71428571429,todos,MEX,26723
2021-05-31,11635,2.29059185069042,5439.71428571429,todos,MEX,26443
2021-06-07,11545,2.17683342482755,5234.42857142857,todos,MEX,25096
2021-06-14,9937,2.42622734974846,4854.85714285714,todos,MEX,24047
2021-06-21,9831,2.3836798135888,4740.57142857143,todos,MEX,23353
2021-06-28,10987,2.33068642694704,5205,todos,MEX,25448
2021-07-05,11604,2.25159488499795,5386.28571428571,todos,MEX,26100
2021-07-12,10661,2.24175572200717,4931.14285714286,todos,MEX,23857
2021-07-19,11145,2.3096245986482,5262.14285714286,todos,MEX,25690
2021-07-26,12716,2.17317923870582,5723,todos,MEX,27345
2021-08-02,11915,2.17973789750842,5395.28571428571,todos,MEX,25852
2021-08-09,11946,2.21796235607501,5472.42857142857,todos,MEX,26361
2021-08-16,11523,2.29079931428164,5401.85714285714,todos,MEX,26290
2021-08-23,11550,2.30005594441653,5441.85714285714,todos,MEX,26543
2021-08-30,11403,2.35490277932139,5452.71428571429,todos,MEX,26766
2021-09-06,12609,2.14436937070797,5572.28571428571,todos,MEX,26397
2021-09-13,11568,2.40272287591752,5613.14285714286,todos,MEX,27724
2021-09-20,11286,2.32903894599422,5357.28571428571,todos,MEX,26215
2021-09-27,10668,2.31042145557074,5029.14285714286,todos,MEX,24536
2021-10-04,12282,2.30131287510578,5677.42857142857,todos,MEX,27460
2021-10-11,10472,2.45556010752948,5157.42857142857,todos,MEX,25630
2021-10-18,10256,2.373758480591,4929.85714285714,todos,MEX,24253
2021-10-25,10516,2.36812183715165,5059.28571428571,todos,MEX,24899
2021-11-01,10759,2.34532590874222,5135.57142857143,todos,MEX,25190
2021-11-08,10439,2.37847352695885,5029.42857142857,todos,MEX,24767
2021-11-15,10325,2.374101508808,4956,todos,MEX,24367
2021-11-22,10176,2.30686390318756,4799.57142857143,todos,MEX,23421
2021-11-29,10453,2.24647624822039,4788.71428571429,todos,MEX,23068
2021-12-06,9307,2.38980377871368,4489.57142857143,todos,MEX,22120
2021-12-13,8493,2.44471512720067,4171.42857142857,todos,MEX,20707
2021-12-20,8680,2.66020692865006,4492.85714285714,todos,MEX,22770
2021-12-27,8751,2.73407696243653,4626.57142857143,todos,MEX,23635
2022-01-03,9511,2.2774344294737,4434.14285714286,todos,MEX,21528
2022-01-10,8818,2.3617357438487,4224.42857142857,todos,MEX,20753
2022-01-17,9565,2.31937221479956,4529.85714285714,todos,MEX,22144
2022-01-24,9531,2.38414683417553,4597.28571428571,todos,MEX,22650
2022-01-31,9687,2.41811268995997,4721.57142857143,todos,MEX,23364
2022-02-07,10577,2.33846833891753,5030.85714285714,todos,MEX,24639
2022-02-14,10170,2.26196656597034,4730,todos,MEX,22940
2022-02-21,9941,2.28139296346769,4634.28571428571,todos,MEX,22499
2022-02-28,12242,1.94302417239522,5004.14285714286,todos,MEX,22787
2022-03-07,11562,2.04331979336987,5010.28571428571,todos,MEX,23510
2022-03-14,10796,2.21830283420108,4945.71428571429,todos,MEX,23824
2022-03-21,11430,2.19517711722998,5207.42857142857,todos,MEX,25022
2022-03-28,11015,2.16355503562673,4959.57142857143,todos,MEX,23702
2022-04-04,12092,2.11725616355577,5373.57142857143,todos,MEX,25523
2022-04-11,11894,1.99796645320514,5064.42857142857,todos,MEX,23557
2022-04-18,13073,2.02501060539325,5634.71428571429,todos,MEX,26370
2022-04-25,11947,2.22093661746656,5475.28571428571,todos,MEX,26380
2022-05-02,12346,2.14640157838427,5537.71428571429,todos,MEX,26418
2022-05-09,11571,2.25701717931742,5366.42857142857,todos,MEX,25994
2022-05-16,12209,2.25403937018931,5660.71428571429,todos,MEX,27416
2022-05-23,12543,2.23075058681964,5773.42857142857,todos,MEX,27871
2022-05-30,12291,2.30909599307687,5812.57142857143,todos,MEX,28397
2022-06-06,11689,2.32304606105899,5553.71428571429,todos,MEX,27187
2022-06-13,11119,2.34828845927955,5311.85714285714,todos,MEX,26064
2022-06-20,11370,2.26134035123882,5281,todos,MEX,25597
2022-06-27,11705,2.19420964976033,5323.28571428571,todos,MEX,25558
2022-07-04,11405,2.22515066490182,5246,todos,MEX,25317
2022-07-11,10169,2.32884021348372,4817.28571428571,todos,MEX,23552
2022-07-18,10377,2.3423474881657,4951.85714285714,todos,MEX,24286
2022-07-25,10145,2.40972959032915,4912.28571428571,todos,MEX,24241
2022-08-01,10142,2.38210436365068,4872,todos,MEX,23962
2022-08-08,10989,2.28278828429251,5136.85714285714,todos,MEX,24969
2022-08-15,11383,2.29655248677255,5349.28571428571,todos,MEX,26062
2022-08-22,11155,2.38068135417741,5386.28571428571,todos,MEX,26549
2022-08-29,14949,2.08425553481742,6417.28571428571,todos,MEX,29972
2022-09-05,11292,2.34534902361609,5385,todos,MEX,26403
2022-09-12,12005,2.38110798478347,5792.71428571429,todos,MEX,28544
2022-09-19,14260,2.08132453315456,6220.85714285714,todos,MEX,29286
2022-09-26,12170,2.3360711107885,5780.71428571429,todos,MEX,28295
2022-10-03,11964,2.41067941196682,5785.28571428571,todos,MEX,28533
2022-10-10,11525,2.50175559648644,5759.28571428571,todos,MEX,28790
2022-10-17,12305,2.46262654092715,6082.14285714286,todos,MEX,30270
2022-10-24,12485,2.45176267557716,5370,todos,MEX,30475
2022-10-31,11712,2.54294100416817,5929,todos,MEX,29791
2022-11-07,13640,2.29219461956723,6403,todos,MEX,31181
2022-11-14,12866,2.29046969835601,6016.14285714286,todos,MEX,29247
2022-11-21,14026,2.19587509809128,6360.85714285714,todos,MEX,30500
2022-11-28,12947,2.22380120017818,5925.42857142857,todos,MEX,28531
2022-12-05,12596,2.11633470123837,5602.28571428571,todos,MEX,26620
2022-12-12,12295,2.28339653115017,5735.42857142857,todos,MEX,27853
2022-12-19,9680,2.47061882589015,4770.85714285714,todos,MEX,23716
2022-12-26,8468,2.65803861405416,4399.14285714286,todos,MEX,22326
2023-01-02,10284,2.22744899124545,4697.71428571429,todos,MEX,22600
2023-01-09,10722,2.14392665399878,4798,todos,MEX,22864
2023-01-16,10856,2.12229289253586,4833.85714285714,todos,MEX,22981
2023-01-23,11240,2.16044621785747,5065,todos,MEX,24215
2023-01-30,11419,2.19822918437763,5206.85714285714,todos,MEX,25029
2023-02-06,11016,2.20874148677022,5042.85714285714,todos,MEX,24284
2023-02-13,10162,2.19739983684888,4641.57142857143,todos,MEX,22329
2023-02-20,11528,2.11227611056023,5116.57142857143,todos,MEX,24288
2023-02-27,11695,1.95437888240359,4926.14285714286,todos,MEX,22788
2023-03-06,10468,2.24395794057312,4840.28571428571,todos,MEX,23414
2023-03-13,8547,2.43004694463503,4170.42857142857,todos,MEX,20646
2023-03-20,7294,2.53776944331438,3679.14285714286,todos,MEX,18460
2023-03-27,7198,2.62402514450559,3723.85714285714,todos,MEX,18869
2023-04-03,6790,2.68166777640439,3569.71428571429,todos,MEX,18198
2023-04-10,6854,2.66367099926345,3576,todos,MEX,18178
2023-04-17,7390,2.64726648337014,3844.57142857143,todos,MEX,19522
2023-04-24,6638,2.67624397634211,3477.14285714286,todos,MEX,17702
2023-05-01,6867,2.62115375402421,3536,todos,MEX,17885
2023-05-08,6853,2.6218579200061,3543,todos,MEX,17948
2023-05-15,6981,2.64856152543999,3628.85714285714,todos,MEX,18421
2015-12-28,14954,1.90257764946442,14387,todos,NL,28207
2016-01-04,42359,1.86619965959869,17322.2857142857,todos,NL,78897
2016-01-11,39697,1.88244973803214,16309.4285714286,todos,NL,74469
2016-01-18,37378,1.92092519472873,15525.8571428571,todos,NL,71303
2016-01-25,37865,1.9482084351355,15868.2857142857,todos,NL,73213
2016-02-01,36280,2.01925826897179,15558.2857142857,todos,NL,72628
2016-02-08,37838,2.16625779216176,17069.2857142857,todos,NL,81647
2016-02-15,39778,2.07901354146387,17452.4285714286,todos,NL,82389
2016-02-22,32491,2.11948477279159,14481.1428571429,todos,NL,68877
2016-02-29,39624,2.01191152081982,17055.2857142857,todos,NL,79763
2016-03-07,39122,2.01149350382851,16704.1428571429,todos,NL,77807
2016-03-14,39175,1.97211203482473,16570.5714285714,todos,NL,76819
2016-03-21,34781,2.0452595549539,15085.8571428571,todos,NL,70820
2016-03-28,43577,1.89575731081327,18014.5714285714,todos,NL,82525
2016-04-04,46129,1.82986845133288,18544.1428571429,todos,NL,83680
2016-04-11,44391,1.93101982747795,18517.5714285714,todos,NL,85232
2016-04-18,44662,1.95973743130708,18871,todos,NL,87435
2016-04-25,45673,1.97308268622946,19451.1428571429,todos,NL,90485
2016-05-02,42703,1.9639821895005,18107.7142857143,todos,NL,84051
2016-05-09,50642,1.84870567693438,20535.1428571429,todos,NL,93104
2016-05-16,49065,1.77105046591293,19315.7142857143,todos,NL,86145
2016-05-23,51297,1.67582461573616,19538,todos,NL,85469
2016-05-30,48479,1.83706381370429,19566.1428571429,todos,NL,88484
2016-06-06,41765,2.01452404846537,18047.1428571429,todos,NL,84565
2016-06-13,48350,1.71489950130871,18683.1428571429,todos,NL,82432
2016-06-20,46463,1.86348392357854,18938.8571428571,todos,NL,86109
2016-06-27,48144,1.90927352579238,20018.2857142857,todos,NL,91984
2016-07-04,41623,1.83846540256727,16734.5714285714,todos,NL,75519
2016-07-11,43740,1.8329559508234,17649.7142857143,todos,NL,79808
2016-07-18,42591,1.99375404710368,18151.1428571429,todos,NL,84467
2016-07-25,43841,1.91144930369975,18228.2857142857,todos,NL,83757
2016-08-01,46969,1.85166475721175,19122.2857142857,todos,NL,86887
2016-08-08,46102,1.84246362418058,18629.4285714286,todos,NL,84304
2016-08-15,46613,1.80227752580294,18536.7142857143,todos,NL,83144
2016-08-22,42798,1.72893948911807,16624,todos,NL,73570
2016-08-29,42662,1.74301583505646,16636.7142857143,todos,NL,73795
2016-09-05,41857,1.73268476858152,16310,todos,NL,72313
2016-09-12,40242,1.806249108418,16053.4285714286,todos,NL,72132
2016-09-19,42026,1.76601439410437,16562.4285714286,todos,NL,73911
2016-09-26,40833,1.81186951077927,16315.7142857143,todos,NL,73377
2016-10-03,38003,1.80856079382915,15191.8571428571,todos,NL,68340
2016-10-10,36132,1.80443062455014,14441.1428571429,todos,NL,64956
2016-10-17,35651,1.8144071719139,14212.5714285714,todos,NL,63837
2016-10-24,33628,1.8741769322697,13785.5714285714,todos,NL,62871
2016-10-31,34647,1.82037295003413,13916.7142857143,todos,NL,62770
2016-11-07,33867,1.79417292044381,13368.7142857143,todos,NL,59714
2016-11-14,31590,1.83672865024053,12772.2857142857,todos,NL,57816
2016-11-21,34804,1.82842933607451,14031.4285714286,todos,NL,63416
2016-11-28,34312,1.81870395062878,13738.8571428571,todos,NL,61860
2016-12-05,28841,1.90796357935454,11934.2857142857,todos,NL,54699
2016-12-12,25449,1.94508879193426,10640.8571428571,todos,NL,49037
